magnitude_mean,magnitude_std,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,chroma_1_std,chroma_2_std,chroma_3_std,chroma_4_std,chroma_5_std,chroma_6_std,chroma_7_std,chroma_8_std,chroma_9_std,chroma_10_std,chroma_11_std,chroma_12_std,genre
-56.80383,14.813909,-122.26182,50.571392,-27.801025,66.58031,-6.6053133,32.071156,-8.241497,22.45073,-6.943715,21.067606,-6.1765194,13.646001,-3.09872,68.7579,32.288113,28.156149,22.016365,17.180872,12.748145,15.637986,11.351522,12.398335,10.945927,11.092857,9.741724,11.736564,0.39441344,0.3447649,0.3700407,0.42117444,0.44165644,0.5111087,0.5308726,0.58599174,0.6578714,0.6405654,0.53431004,0.45022482,0.2378341,0.22748858,0.26250085,0.2954589,0.2660168,0.26751536,0.2593699,0.26564068,0.31930858,0.30668277,0.2596463,0.2523657,hiphop
-48.98889,15.823354,-27.65653,94.365486,-20.578146,49.886658,-14.699279,23.853004,-17.633308,24.027565,-15.87746,16.434723,-10.632629,13.892765,-10.462795,38.02116,25.519741,21.933548,17.154753,15.836078,12.262375,11.062923,8.25614,8.254965,7.9967203,7.942644,6.9370074,7.3782244,0.36045554,0.36253354,0.37593082,0.43957397,0.42446864,0.49810046,0.64331317,0.5429437,0.47527882,0.3835045,0.33012548,0.32472128,0.26375383,0.25775373,0.26228324,0.2962792,0.2578363,0.2634758,0.30321157,0.2935375,0.32037956,0.27884662,0.2531672,0.24604902,hiphop
-56.022915,15.090073,-100.64651,110.216705,1.029012,38.75422,-14.4976225,20.640644,-18.037573,12.566877,-14.129198,15.096192,-9.243369,11.397925,-9.508858,73.52495,29.229677,20.759926,16.479164,12.697329,12.392311,13.8258505,10.652595,10.353148,11.03422,9.065769,7.5571566,7.7854095,0.47455353,0.47324035,0.40575346,0.3357054,0.3734019,0.48442546,0.41483527,0.38240966,0.44054407,0.44274774,0.5497996,0.49693847,0.3054497,0.2778349,0.27418968,0.28579488,0.2744304,0.3002107,0.27429953,0.2790773,0.28987908,0.26951036,0.32506928,0.30218074,hiphop
-51.258026,15.663127,-44.72337,101.1937,-26.262499,52.928112,-11.715427,26.94475,-13.282813,20.712086,-17.486721,11.862877,-10.666725,8.381839,-15.426937,35.482964,18.264616,14.074519,9.898497,11.902919,8.430854,9.3473835,7.813365,7.1104174,6.696215,6.8729353,6.393009,6.0877295,0.32198942,0.27654836,0.38003966,0.33290988,0.3448049,0.48648235,0.42817536,0.61861,0.42234257,0.40512654,0.2909892,0.26455504,0.28374544,0.2320907,0.26993057,0.23632506,0.22623922,0.34115472,0.20980658,0.34145325,0.26592186,0.3181638,0.2524697,0.22760142,hiphop
-53.482895,15.592149,-63.147476,86.30365,-37.95675,39.569443,-16.530735,21.098026,-12.261162,13.075491,-12.380371,16.627066,-3.9949172,8.840082,-6.322553,62.9309,24.88793,28.41974,19.53808,18.066286,13.455576,14.613851,9.813232,10.424437,9.616933,9.52056,8.401209,8.5367,0.31624398,0.3377128,0.38971385,0.39917803,0.42049083,0.5006445,0.54988843,0.52341384,0.5170072,0.49625263,0.38923872,0.330636,0.24403018,0.25583044,0.27149308,0.2854698,0.28706276,0.2840652,0.29648936,0.30026945,0.3040854,0.31300133,0.26824164,0.25271153,hiphop
-51.42817,15.686532,-44.338444,93.38644,-22.309425,48.852543,-13.904015,34.413067,-6.3259172,25.873785,-12.339951,20.430222,-5.7629766,11.865526,-11.5543585,48.096428,24.570536,27.368402,16.147993,14.502608,11.44324,11.853854,9.707717,8.617929,7.83602,8.362193,7.4261084,8.213079,0.3805979,0.34507838,0.37684408,0.44895262,0.5296095,0.57273585,0.5804292,0.6236077,0.6710848,0.6169397,0.5043884,0.4378058,0.24740039,0.23271027,0.23291071,0.24098277,0.26992342,0.2941138,0.27122304,0.26598313,0.26364768,0.2780723,0.2672724,0.258701,hiphop
-51.2466,11.03694,-102.89939,30.651884,20.85029,45.66796,9.681037,8.775831,1.5652864,12.388126,0.55941296,5.1369996,-2.7244706,8.163298,-1.3305278,68.7485,33.76995,29.417295,18.697977,16.719212,15.746826,17.699543,13.534317,12.597093,10.168575,9.3689165,9.794156,9.2200775,0.49228045,0.45271477,0.48459706,0.48136884,0.47625557,0.4978334,0.48485562,0.5161237,0.47279257,0.42859665,0.437152,0.4827689,0.32173154,0.29518703,0.32122162,0.3182888,0.29231754,0.29915893,0.27545774,0.3058699,0.29895326,0.28982309,0.28555667,0.2813179,hiphop
-50.541252,12.39449,-109.31013,76.754234,2.786184,19.187449,0.563186,8.245013,-8.030611,6.012482,-4.275914,3.6560717,-1.5355549,2.663836,2.283866,65.40198,36.74467,25.952755,17.692123,17.503773,12.110415,14.3972645,10.906944,9.679894,10.05852,10.800307,9.84951,10.0069,0.5399265,0.5414464,0.5649954,0.40905654,0.31403664,0.2995027,0.32181063,0.32818854,0.33235478,0.40756375,0.4929353,0.5841905,0.3298344,0.3128948,0.3209412,0.28852388,0.26092374,0.25721532,0.2774835,0.27156967,0.25883058,0.28296527,0.29982096,0.32889736,hiphop
-46.459587,11.476754,-83.25371,67.73527,1.2410198,29.653978,12.586732,5.6169643,6.208773,8.087189,-4.7669544,7.666657,-1.1727865,4.248984,1.9444281,49.99862,33.09186,27.893154,19.448786,20.23404,16.788662,11.555862,9.604252,13.586303,10.160994,9.630089,7.4476275,7.6115155,0.6322662,0.3575137,0.26376098,0.23196232,0.2406244,0.24408849,0.3122392,0.4242777,0.42480066,0.414105,0.42565584,0.52302194,0.3550391,0.24788482,0.2386048,0.2267112,0.22958341,0.2353702,0.27388987,0.33115527,0.3025305,0.30122688,0.29226086,0.29280075,hiphop
-49.879414,11.114026,-72.31159,57.15118,5.8386006,25.909649,6.706988,11.402708,5.0632772,10.026865,0.9482095,8.561545,-1.6964638,6.059217,0.21398929,51.675793,32.63294,23.706968,15.581365,11.0751505,11.552976,10.630156,10.735241,8.715572,8.923533,7.0561485,7.350529,7.5023155,0.36310324,0.38074806,0.36007738,0.45107207,0.51394236,0.37649208,0.39417884,0.46384987,0.5819973,0.502458,0.457966,0.42721316,0.26852435,0.3028472,0.2709976,0.29165536,0.3424112,0.2500921,0.27469075,0.28825536,0.35765997,0.3290546,0.28816417,0.28699264,hiphop
-39.677975,8.543144,-23.859095,43.716724,30.558304,26.47368,4.3383627,21.920885,2.5954423,7.001879,-1.4912329,4.5795956,0.41853642,2.4708803,-4.0689178,37.803135,17.071022,16.216114,11.63473,11.009411,8.774977,8.28478,6.056103,7.239891,5.956662,5.678154,4.897845,5.221869,0.6900165,0.6027597,0.49231282,0.49258628,0.49576935,0.5284979,0.5377362,0.52964044,0.4737055,0.49641332,0.55221325,0.57914555,0.28690937,0.23055224,0.21328017,0.23326246,0.2294544,0.24673952,0.24761227,0.2776507,0.25154516,0.28706473,0.2675192,0.225915,hiphop
-46.29437,10.00046,-25.108788,60.825592,-4.1871734,14.848391,6.795023,6.098334,15.451298,3.7847345,5.659809,10.247507,0.86333096,4.1838894,0.9262048,37.16967,23.067522,19.167852,19.551699,11.157303,11.586029,11.313521,12.16493,9.625911,8.617062,8.506383,8.24632,7.97073,0.43892425,0.41009587,0.4578365,0.40187454,0.49904177,0.4777412,0.37371683,0.46648687,0.5463935,0.6818477,0.5474818,0.4567077,0.27813664,0.2588971,0.30001265,0.2539415,0.28814894,0.29263327,0.21922688,0.28273267,0.26640388,0.28740206,0.2820407,0.28458005,hiphop
-58.353806,12.431852,-148.12137,90.56766,-0.2753232,28.855238,19.306164,15.245031,4.2814665,15.519956,1.2726043,11.129077,8.849079,6.3161726,1.6312523,68.425766,36.941105,24.763544,19.425905,15.973499,13.213867,9.879152,8.779977,9.298401,8.812637,9.362671,8.5815115,6.3930736,0.52522373,0.54530656,0.48688832,0.4984973,0.5087469,0.44167826,0.4742637,0.42628965,0.47757858,0.42958122,0.41411018,0.47579938,0.32199967,0.29122004,0.29720852,0.30635998,0.30516782,0.27690673,0.3088288,0.2682031,0.28258333,0.29571813,0.28137308,0.29282248,hiphop
-46.20364,11.432753,-31.762897,59.701424,-2.744976,33.42063,13.097368,9.410452,-1.7237395,14.170766,3.080204,6.734939,1.0862204,3.8186073,1.6549314,48.83298,34.094326,24.476656,22.89003,16.425306,12.533273,13.772915,9.114701,9.757372,8.669101,8.837337,7.8316636,6.9533405,0.4689722,0.50274426,0.541411,0.5864392,0.5350969,0.58365273,0.48868036,0.40471572,0.44730332,0.44400498,0.5183686,0.4752056,0.27307945,0.23954247,0.26909876,0.31615102,0.27770054,0.29416895,0.26628783,0.25448024,0.26867747,0.24991289,0.2754774,0.3032934,hiphop
-40.89372,9.721897,5.626782,53.15753,-9.091201,26.983356,0.5944695,15.572928,1.6008064,7.68756,4.9796963,8.549695,3.3433354,8.50685,1.0881997,31.583996,17.306164,15.357248,12.072674,12.822487,8.640321,10.191493,7.9000053,8.2614155,8.144687,6.500299,6.8817377,6.138544,0.44847324,0.47340524,0.48249665,0.51178557,0.50154305,0.48809028,0.45704406,0.43768403,0.46029258,0.43210897,0.49955797,0.46120688,0.2802718,0.28636414,0.27168307,0.28022397,0.28703886,0.28888288,0.28894305,0.28422478,0.3040718,0.27192256,0.2980657,0.27491057,hiphop
-53.07009,10.984087,-100.84442,64.227585,12.814461,26.545551,12.658401,12.176756,2.396233,18.495615,1.5657251,12.027027,-1.5520723,6.7103076,3.8736317,55.40748,32.10915,27.302994,15.425912,18.286386,11.302881,11.960604,9.827598,9.37642,9.906198,8.684079,8.170805,8.068942,0.58658576,0.48768914,0.39753255,0.33314177,0.3434328,0.3875951,0.4824505,0.53477055,0.6560827,0.75567615,0.717462,0.6717326,0.27164268,0.24675535,0.23072255,0.23093261,0.24296251,0.2708934,0.26641536,0.23752128,0.23983955,0.27838287,0.27523947,0.2658205,hiphop
-58.44346,15.351131,-218.08336,40.82961,-14.313484,33.910255,12.158746,13.611059,5.877001,7.524019,5.3885098,10.5634165,4.7587986,6.447479,6.524984,161.38933,42.245277,29.517796,21.557133,15.577136,11.350856,10.318992,9.791319,8.860262,9.941774,9.27741,9.117492,9.624094,0.42594522,0.4083687,0.5074018,0.60489863,0.45704356,0.43228444,0.44530815,0.5271313,0.6411486,0.6606384,0.62600756,0.47689977,0.25426129,0.24903788,0.29847732,0.318328,0.26040843,0.25689816,0.23270743,0.2409878,0.3001192,0.2833352,0.24878155,0.25443417,hiphop
-55.119255,11.85544,-95.94046,30.268179,2.640183,12.595183,-11.173504,-2.2091286,-3.6867654,-7.669314,-5.3876257,-0.73077387,-4.0471606,-3.0586393,-4.9752517,82.279335,43.581924,36.397682,22.323706,21.12371,20.668594,16.10432,12.575398,12.153031,10.055477,9.732531,9.103182,9.241487,0.40801558,0.4338872,0.455725,0.37138402,0.37020642,0.4111676,0.39160174,0.48260224,0.40755597,0.35202116,0.41747898,0.4083142,0.30519837,0.32969236,0.3378094,0.2915259,0.2860547,0.31263295,0.28764272,0.34007025,0.31101486,0.29520887,0.3278158,0.3017483,hiphop
-54.542233,14.283399,-61.835876,72.13108,-16.305073,27.443157,5.2088065,1.4985304,3.9459925,8.331701,-2.130365,5.8373547,0.046645842,-0.43664667,-0.7864779,141.34361,32.305,27.313509,24.14606,16.642954,16.92598,11.598817,12.549433,11.748158,9.786619,10.465562,9.323619,8.63569,0.2912125,0.2779159,0.38519585,0.30483365,0.33007675,0.43471265,0.47384024,0.48255864,0.4344489,0.5318369,0.4805224,0.35306343,0.27342063,0.24485952,0.2910787,0.24238448,0.27179313,0.33423662,0.30662608,0.32873455,0.3054722,0.3394304,0.32096058,0.28749555,hiphop
-55.309654,12.485286,-120.94079,77.27129,29.06561,10.437188,3.5667598,5.368397,5.198556,-0.8017177,1.3497726,2.302974,3.0739124,1.1976856,-0.6719622,93.56564,38.5325,34.182552,22.489876,17.798502,18.808264,16.484398,15.00766,13.825851,12.807119,10.848101,10.989092,8.367042,0.4413303,0.40625578,0.4125818,0.41187003,0.38441736,0.37531054,0.35834298,0.41108477,0.34044206,0.39200774,0.4095139,0.370288,0.34011152,0.3019295,0.32285506,0.3161413,0.3256319,0.34702262,0.3155966,0.34230012,0.28234228,0.3158275,0.30770925,0.28617105,hiphop
-62.6629,13.544763,-182.98642,95.955444,43.948254,13.522107,5.9876814,-3.0193436,3.0836813,-9.802795,-3.7693412,5.308352,-1.0465813,7.5438075,5.855525,100.1633,46.16139,27.486433,17.684362,15.6141205,15.553156,14.302853,11.935688,11.828979,11.937694,11.172879,11.397258,10.238051,0.24115333,0.4101859,0.32932752,0.523097,0.32424837,0.3356134,0.40957224,0.30299747,0.28911462,0.26952514,0.35794854,0.35645422,0.20316665,0.35657027,0.24846782,0.37298495,0.26162228,0.28797078,0.32826227,0.29072183,0.31825173,0.27954605,0.27603504,0.31522107,hiphop
-57.493767,11.582095,-77.00407,68.31946,-0.6473913,30.709864,3.9499161,5.493636,3.3855946,3.045491,5.648923,4.724795,4.2856207,3.46072,2.8874722,67.08289,33.27812,21.250334,21.627638,20.333149,13.214377,12.274706,12.747101,11.309256,8.809321,8.553566,8.914975,8.633092,0.40461397,0.46746936,0.42733085,0.36230767,0.40020105,0.4046377,0.44594532,0.5230178,0.5375037,0.44088495,0.33773637,0.35348752,0.29029724,0.3276429,0.31082544,0.28072658,0.2834189,0.28260827,0.2922453,0.33644998,0.3234273,0.29434437,0.2544792,0.2721055,hiphop
-53.231304,12.099863,-74.73161,48.89044,3.8210833,36.29552,12.968531,13.447174,9.112768,12.724714,2.4919138,12.091033,8.99561,3.9080641,4.785855,65.69544,33.531544,27.460411,18.391788,16.39236,12.711863,12.789733,11.598599,10.926882,10.052158,9.76657,8.970673,11.082585,0.427683,0.4963016,0.6600815,0.7613102,0.5923467,0.45070395,0.3670544,0.3697497,0.3411485,0.303952,0.28927672,0.33333042,0.2338843,0.22799972,0.27558115,0.29577705,0.23466621,0.251166,0.26993424,0.32440996,0.31053153,0.2680039,0.23058026,0.21797624,hiphop
-60.56652,13.790221,-154.78532,113.06958,-3.8357592,18.290533,13.331172,8.434422,8.840065,11.33439,8.993482,10.143328,6.199292,9.774344,9.39089,70.54918,40.466503,24.193981,17.995073,12.801818,12.105609,11.280927,10.675379,10.970475,8.599364,8.102346,8.727298,6.4104323,0.420699,0.42871866,0.3177496,0.40252477,0.6397545,0.35266867,0.30887774,0.40895885,0.55095744,0.66130364,0.4531016,0.39057252,0.27267078,0.30816543,0.23616342,0.24724399,0.32353526,0.23224026,0.24867694,0.27410066,0.3252079,0.31663266,0.2780578,0.2532254,hiphop
-62.22514,13.112487,-268.93677,79.907776,-16.974983,19.053913,2.3454301,-7.1083302,4.7731466,-7.5943713,-10.017847,10.818717,-2.768313,-5.481198,2.299792,88.273994,46.80877,40.481113,18.902624,15.979943,18.775223,14.405968,12.009685,11.376124,13.22679,10.669449,12.21032,10.078604,0.30448708,0.27988982,0.3500263,0.3071077,0.36266991,0.3300956,0.43149248,0.42306072,0.36624265,0.4224232,0.3263106,0.34855703,0.2758784,0.2514005,0.34264204,0.27447626,0.2991456,0.2762853,0.3005755,0.33021387,0.28672326,0.33625752,0.25530347,0.30021045,hiphop
-55.309654,12.485286,-120.94079,77.27129,29.06561,10.437188,3.5667598,5.368397,5.198556,-0.8017177,1.3497726,2.302974,3.0739124,1.1976856,-0.6719622,93.56564,38.5325,34.182552,22.489876,17.798502,18.808264,16.484398,15.00766,13.825851,12.807119,10.848101,10.989092,8.367042,0.4413303,0.40625578,0.4125818,0.41187003,0.38441736,0.37531054,0.35834298,0.41108477,0.34044206,0.39200774,0.4095139,0.370288,0.34011152,0.3019295,0.32285506,0.3161413,0.3256319,0.34702262,0.3155966,0.34230012,0.28234228,0.3158275,0.30770925,0.28617105,hiphop
-56.006165,12.296224,-75.62651,91.01366,9.83432,25.111557,11.793616,10.168802,0.11760913,8.224965,1.6325192,0.48827615,1.8103347,5.4946136,1.3010279,68.08229,32.845863,26.302837,16.033401,14.841975,10.472513,10.593928,10.056499,9.829253,9.56065,7.899484,8.632335,7.7861776,0.5370968,0.5019103,0.48237905,0.50267327,0.5398428,0.5188389,0.42625684,0.40777013,0.45032617,0.5173441,0.52991915,0.49436083,0.29582256,0.28709763,0.2883482,0.2837468,0.28021,0.2864765,0.26656723,0.27327144,0.27288973,0.29908875,0.3082966,0.27762085,hiphop
-53.201393,10.110977,-76.70574,52.78695,34.63606,26.197575,16.664795,11.354165,5.861285,6.9141865,3.6776621,-0.9586157,3.8744404,4.4873643,0.6391593,60.21424,27.29932,22.920507,17.253239,15.962181,13.542762,11.4143715,11.976011,10.63772,10.1240015,9.541986,8.755123,8.569221,0.3785775,0.3703492,0.38840854,0.41027406,0.4805406,0.5237539,0.5401578,0.56964517,0.5307612,0.44362453,0.37764412,0.37925848,0.28822646,0.2779165,0.2796953,0.2572124,0.2831396,0.31094256,0.30755037,0.32539082,0.33147913,0.329389,0.29334584,0.30036986,hiphop
-55.59613,13.079605,-87.56049,79.35381,25.052843,45.152496,11.185016,18.171783,3.5164943,6.999547,1.2637461,2.3608534,-1.7756817,-0.008662531,-2.7024157,94.433716,31.301754,19.396793,16.686224,11.892615,8.81689,8.263051,6.529195,7.625983,7.507901,6.47801,5.183323,5.4854493,0.32163638,0.28571787,0.27977747,0.36220047,0.5343288,0.4926714,0.4529376,0.4611818,0.46705952,0.5874799,0.44270653,0.31073526,0.24597754,0.2168025,0.21654071,0.24988112,0.35236672,0.2917919,0.32529524,0.32753083,0.2644115,0.35031405,0.2615927,0.23015949,hiphop
-49.01297,9.761587,-44.586338,41.58716,29.919216,51.871937,12.878272,13.72171,7.957174,9.288721,8.39591,1.90857,1.1404614,4.559788,5.5193515,51.490593,23.82393,23.852957,17.279135,17.218588,10.669501,13.804217,9.300008,10.852014,8.306511,8.930693,8.106106,7.3033,0.50120443,0.50560445,0.4841472,0.4403196,0.40564597,0.3978213,0.38217384,0.4183539,0.52002525,0.6289026,0.5779032,0.5464317,0.28662175,0.2875125,0.28819814,0.2869333,0.27705392,0.30126473,0.24501699,0.26315784,0.26695985,0.3188533,0.2820313,0.27574942,hiphop
-60.842422,12.788983,-114.05457,110.12895,17.897541,37.944332,27.98762,1.4057872,15.552603,1.4244992,7.359582,-3.319526,8.256999,-0.18890645,0.6798426,66.226616,34.95668,28.10978,17.631842,17.885115,14.110401,12.909368,10.655575,9.559777,10.247458,9.167934,8.039379,8.841995,0.42066276,0.4090427,0.39046583,0.47459474,0.4581602,0.4607138,0.43102884,0.41009924,0.38830957,0.39163655,0.45600918,0.43292344,0.32040045,0.31105426,0.28606457,0.3231474,0.30990076,0.33143783,0.3008768,0.2993399,0.26995865,0.28140765,0.33718416,0.32222536,hiphop
-52.080273,12.985818,-78.70536,73.10555,21.826069,49.19616,3.1053557,18.316319,1.8645647,8.39885,1.4265052,4.221521,-1.3166568,1.2564663,-3.0075817,70.439095,39.050823,31.258072,18.61675,16.176657,10.3226385,10.3758,8.411234,8.362112,8.956464,7.1311407,7.5052876,7.2112045,0.39921963,0.37695712,0.41937086,0.4738784,0.46603,0.33061785,0.28834337,0.31881458,0.320255,0.4583673,0.4464024,0.42367193,0.3114359,0.29351148,0.29467973,0.34529513,0.33493263,0.27021733,0.24363616,0.2591113,0.2501958,0.3623093,0.297751,0.30379957,hiphop
-52.439816,11.922672,-146.45955,81.55766,31.96333,22.411772,5.0775967,13.6172695,6.4876943,8.408618,4.435405,4.9975214,1.8295834,2.8662937,4.52971,69.75568,34.418716,22.134516,14.592062,13.323324,10.72067,10.251703,9.903499,9.101104,8.230284,7.2059894,6.192133,6.843517,0.5279813,0.4249876,0.44299686,0.43831134,0.3560819,0.3783972,0.3659474,0.37464064,0.4206175,0.50984913,0.6314614,0.663551,0.28310546,0.26528424,0.2995028,0.33251756,0.2649488,0.28631836,0.24316902,0.24654666,0.26803517,0.31380796,0.2987938,0.27957,hiphop
-49.186348,11.772781,-144.92162,66.675064,44.269444,22.51216,6.504938,8.847097,11.890135,5.838831,3.0452945,6.454954,3.565836,2.5241907,3.829879,81.027374,33.42258,25.331095,21.36186,15.056678,11.232347,11.66175,9.458354,8.859226,9.817858,8.826131,7.9281945,7.5319448,0.5519639,0.47300154,0.4483768,0.47044453,0.44527295,0.46058428,0.4014486,0.5002096,0.6072694,0.5619407,0.5944077,0.5660329,0.29916176,0.2720538,0.27921075,0.3023404,0.28405577,0.30284372,0.2473229,0.264088,0.27834496,0.2630679,0.30435634,0.28965363,hiphop
-46.679455,9.529792,-104.793495,64.03617,28.804502,10.56003,15.176524,13.067325,8.025533,5.2390757,6.7465467,5.125547,4.450881,4.4701214,3.357288,55.518276,25.633446,24.776579,15.823973,14.225936,9.505423,10.822817,10.638723,9.407142,8.062504,8.169098,7.4279094,8.286009,0.56530875,0.50880694,0.4180116,0.37009388,0.36651143,0.37630948,0.41410917,0.44118917,0.44219905,0.44316682,0.490635,0.5285938,0.30545002,0.3105259,0.30650702,0.28453243,0.28189704,0.28188458,0.29535744,0.28889942,0.2974205,0.305642,0.30566913,0.2926303,hiphop
-60.788315,13.205209,-161.52745,104.06318,-10.907194,43.697937,13.963116,14.444334,7.506867,9.481524,6.4333916,6.989431,1.3591907,4.434304,-2.9288797,53.424522,27.450462,19.879436,14.905237,13.809947,11.121924,12.487456,7.569137,7.4164762,7.930509,7.441752,8.49692,6.016164,0.27883238,0.37647808,0.45152864,0.5856029,0.5627367,0.44938865,0.40937468,0.33089364,0.2796933,0.2813144,0.36217177,0.3186579,0.20840009,0.3014707,0.2660495,0.357979,0.3494042,0.3288831,0.31312254,0.26745415,0.2567744,0.27350813,0.32760352,0.2555306,hiphop
-52.295128,12.128946,-101.071526,72.41138,-2.3714325,46.025475,5.5287857,24.215315,3.5469203,14.532065,5.650925,13.52277,4.9679728,9.913981,2.9338574,53.613705,21.010433,22.231678,14.887886,12.364278,9.1968355,9.165589,8.277866,9.173226,9.766458,7.3350043,7.3544936,7.1210356,0.47873658,0.39316663,0.36263373,0.40761596,0.49291614,0.57156324,0.55195254,0.5220282,0.49294958,0.52107537,0.5464629,0.5581839,0.30018842,0.22601892,0.19677594,0.24263255,0.2887008,0.33775714,0.29743072,0.26514167,0.25221673,0.32883894,0.32692498,0.33969355,hiphop
-57.545227,12.385762,-113.62307,87.05369,-0.6411241,52.26165,19.37811,19.67521,15.385646,13.70334,6.950014,9.077205,7.971615,4.4166307,-0.15431152,62.023903,22.690054,22.482285,13.242613,11.705978,9.649744,9.196126,8.308592,6.204083,7.2402143,6.496414,7.5953007,8.026443,0.20116916,0.20903017,0.29326,0.39378986,0.41802597,0.3512432,0.44648638,0.63001055,0.657898,0.60261077,0.36766598,0.23691645,0.21641955,0.20990238,0.2818295,0.3452499,0.32383046,0.21082182,0.22640312,0.3279901,0.2982038,0.32749707,0.21792161,0.20214249,hiphop
-52.989105,12.832269,-109.824425,63.054924,-13.828153,43.019867,6.1724052,23.183786,8.033161,10.669685,0.9683621,5.3299994,-1.8259578,-1.4317563,-1.8608029,68.54427,29.497929,24.869091,18.00431,14.878719,11.896969,12.969407,11.13394,9.544929,9.589566,8.869347,8.296117,7.312684,0.5053122,0.5012204,0.4764101,0.44611728,0.4772398,0.43460605,0.44941908,0.5069234,0.5428015,0.62869704,0.5826739,0.52302736,0.29172882,0.2991343,0.2798597,0.25446084,0.2874697,0.27284104,0.26233375,0.28866926,0.27196234,0.2997606,0.27200297,0.26863042,hiphop
-55.209316,13.200809,-133.19142,93.953705,-2.2407176,50.202217,12.499554,15.040485,11.499115,10.249599,7.9568863,10.791148,1.9635904,5.197947,1.0622269,57.810028,29.76619,25.968676,16.90731,14.384751,10.837456,12.257447,8.88039,7.9422617,10.385767,7.189714,6.2611666,6.305544,0.52677524,0.45202848,0.4463719,0.4730874,0.5490087,0.68577373,0.545989,0.448833,0.45336816,0.50348115,0.45533058,0.4564897,0.31561726,0.25445932,0.26120904,0.2668139,0.2537356,0.32621032,0.23957543,0.24120131,0.2514917,0.30576417,0.24009731,0.281322,hiphop
-59.05661,13.897869,-153.54395,92.79628,-15.853931,57.933193,8.580764,18.46157,13.279118,11.165099,7.6186676,12.968202,5.6574025,7.0170255,2.8851962,71.57656,22.262505,26.266115,18.808474,16.313469,11.095442,11.202688,9.381019,8.374039,9.993765,8.129821,7.4419217,7.691197,0.4686902,0.42200553,0.4369006,0.40005034,0.30925298,0.27299485,0.32595173,0.42995256,0.5778404,0.58364946,0.52258205,0.52542114,0.31630906,0.3350613,0.38016292,0.34584025,0.25739866,0.22983389,0.22394231,0.30409008,0.36134037,0.3291394,0.25959018,0.2853308,hiphop
-56.147194,12.966408,-127.280014,95.79218,-12.782047,37.92686,20.565613,23.201855,8.269458,9.612638,8.668726,5.510033,6.6769114,4.0242624,1.7337765,56.22791,22.449402,23.467379,18.539268,18.941607,12.523437,11.266895,9.038148,9.879272,9.551029,8.96807,8.149088,7.415147,0.5904846,0.48197255,0.40280527,0.3606412,0.45923984,0.5011083,0.48077643,0.4839943,0.45859885,0.4452974,0.5017275,0.51598066,0.31874686,0.29162332,0.2521717,0.22109094,0.26700604,0.30446878,0.27779862,0.30283678,0.2783378,0.2652605,0.25354055,0.2564822,hiphop
-61.076714,13.165268,-144.11633,73.39045,4.6577067,24.017292,12.901474,14.00732,8.624697,6.8996315,-1.2319992,-0.85806054,1.1545573,2.5797813,-1.1144274,91.63653,48.05466,43.092243,24.836475,21.384048,16.988592,13.402644,13.204815,12.531793,11.586323,10.608978,10.129197,11.301026,0.44464126,0.4086552,0.4487549,0.48274258,0.5504997,0.49282527,0.50645256,0.48137927,0.47062513,0.45350608,0.4535913,0.4687074,0.3242033,0.28540954,0.30802447,0.30529624,0.32295763,0.3046012,0.30440724,0.28922912,0.32636774,0.31113076,0.29237017,0.29333526,hiphop
-57.195606,12.965622,-98.853745,71.11214,-10.053336,31.729237,5.147713,1.8780879,-8.903751,-4.2622504,-5.9646845,-4.2666516,-0.6641836,-1.8670928,-0.5158785,70.9971,37.372242,31.25899,23.007349,16.91375,16.293339,14.846518,13.330818,13.269917,12.4956455,12.121688,11.248965,9.507994,0.40630925,0.40393585,0.3544873,0.39241788,0.3846882,0.4248399,0.53476834,0.4455803,0.4459094,0.492093,0.58208793,0.48016316,0.2981359,0.29988736,0.2762283,0.2851676,0.27595997,0.26032886,0.3046354,0.28017396,0.30890724,0.32674068,0.33060893,0.3016845,hiphop
-56.216858,11.746245,-82.389885,69.9665,10.699051,48.823395,4.6501894,13.297806,-1.7968225,5.1300416,-1.084799,-2.7969444,-2.5503407,0.22138514,-3.1227167,62.492176,26.314095,24.490032,18.658056,17.62543,14.865829,12.595383,12.013178,11.565268,10.0137005,8.81039,9.515295,8.665559,0.35337615,0.34757113,0.33452222,0.3642792,0.37535238,0.39000705,0.37447464,0.40052822,0.5558929,0.5540448,0.4606217,0.38788792,0.31496534,0.3053938,0.28767303,0.30903625,0.29879704,0.32804382,0.29225788,0.30074033,0.33932537,0.3298081,0.32765204,0.30286562,hiphop
